date,site_no,q_cfs,00060_Mean_cd,q_7d_roll_cfs,year,month,q_cms,q_7d_roll_cms,is_estimated,day_of_season
1984-08-01,12205000,1450.0,A,1318.5714285714287,1984,8,41.05936,37.33772342857143,False,1
1984-08-02,12205000,1310.0,A,1272.857142857143,1984,8,37.095008,36.04324114285714,False,2
1984-08-03,12205000,1180.0,A,1257.142857142857,1984,8,33.413824,35.598262857142856,False,3
1984-08-04,12205000,1080.0,A,1234.2857142857142,1984,8,30.582144,34.95102171428571,False,4
1984-08-05,12205000,1090.0,A,1225.7142857142858,1984,8,30.865312,34.708306285714286,False,5
1984-08-06,12205000,1010.0,A,1202.857142857143,1984,8,28.599968,34.061065142857146,False,6
1984-08-07,12205000,886.0,A,1143.7142857142858,1984,8,25.0886848,32.38632868571429,False,7
1984-08-08,12205000,993.0,A,1078.4285714285713,1984,8,28.1185824,30.53764617142857,False,8
1984-08-09,12205000,1090.0,A,1047.0,1984,8,30.865312,29.6476896,False,9
1984-08-10,12205000,1130.0,A,1039.857142857143,1984,8,31.997984,29.445426742857144,False,10
1984-08-11,12205000,986.0,A,1026.4285714285713,1984,8,27.920364799999998,29.06517257142857,False,11
1984-08-12,12205000,1010.0,A,1015.0,1984,8,28.599968,28.741552,False,12
1984-08-13,12205000,766.0,A,980.1428571428571,1984,8,21.6906688,27.754509257142857,False,13
1984-08-14,12205000,725.0,A,957.1428571428571,1984,8,20.52968,27.103222857142857,False,14
1984-08-15,12205000,645.0,A,907.4285714285714,1984,8,18.264336,25.695473371428573,False,15
1984-08-16,12205000,725.0,A,855.2857142857143,1984,8,20.52968,24.218954514285716,False,16
1984-08-17,12205000,847.0,A,814.8571428571429,1984,8,23.9843296,23.074146742857142,False,17
1984-08-18,12205000,866.0,A,797.7142857142857,1984,8,24.5223488,22.588715885714283,False,18
1984-08-19,12205000,656.0,A,747.1428571428571,1984,8,18.5758208,21.156694857142856,False,19
1984-08-20,12205000,580.0,A,720.5714285714286,1984,8,16.423744,20.40427702857143,False,20
1984-08-21,12205000,601.0,A,702.8571428571429,1984,8,17.0183968,19.902665142857142,False,21
1984-08-22,12205000,678.0,A,707.5714285714286,1984,8,19.1987904,20.036158628571428,False,22
1984-08-23,12205000,612.0,A,691.4285714285714,1984,8,17.3298816,19.57904457142857,False,23
1984-08-24,12205000,554.0,A,649.5714285714286,1984,8,15.6875072,18.393784228571427,False,24
1984-08-25,12205000,634.0,A,616.4285714285714,1984,8,17.9528512,17.45528457142857,False,25
1984-08-26,12205000,554.0,A,601.8571428571429,1984,8,15.6875072,17.042668342857144,False,26
1984-08-27,12205000,1300.0,A,704.7142857142857,1984,8,36.81184,19.955253485714284,False,27
1984-08-28,12205000,772.0,A,729.1428571428571,1984,8,21.860569599999998,20.646992457142854,False,28
1984-08-29,12205000,575.0,A,714.4285714285714,1984,8,16.28216,20.23033097142857,False,29
1984-08-30,12205000,534.0,A,703.2857142857143,1984,8,15.1211712,19.914800914285717,False,30
1984-08-31,12205000,500.0,A,695.5714285714286,1984,8,14.1584,19.696357028571427,False,31
1984-09-01,12205000,688.0,A,703.2857142857143,1984,9,19.4819584,19.914800914285717,False,32
1984-09-02,12205000,520.0,A,698.4285714285714,1984,9,14.724736,19.77726217142857,False,33
1984-09-03,12205000,487.0,A,582.2857142857143,1984,9,13.7902816,16.488468114285716,False,34
1984-09-04,12205000,522.0,A,546.5714285714286,1984,9,14.7813696,15.477153828571428,False,35
1984-09-05,12205000,1440.0,A,670.1428571428571,1984,9,40.776192,18.976301257142858,False,36
1984-09-06,12205000,1560.0,A,816.7142857142857,1984,9,44.174208,23.126735085714284,False,37
1984-09-07,12205000,805.0,A,860.2857142857143,1984,9,22.795023999999998,24.360538514285714,False,38
1984-09-08,12205000,833.0,A,881.0,1984,9,23.5878944,24.9471008,False,39
1984-09-09,12205000,712.0,A,908.4285714285714,1984,9,20.1615616,25.723790171428572,False,40
1984-09-10,12205000,711.0,A,940.4285714285714,1984,9,20.1332448,26.629927771428573,False,41
1984-09-11,12205000,636.0,A,956.7142857142857,1984,9,18.0094848,27.091087085714285,False,42
1984-09-12,12205000,602.0,A,837.0,1984,9,17.0467136,23.7011616,False,43
1984-09-13,12205000,515.0,A,687.7142857142857,1984,9,14.583152,19.473867885714284,False,44
1984-09-14,12205000,457.0,A,638.0,1984,9,12.9407776,18.0661184,False,45
1984-09-15,12205000,454.0,A,583.8571428571429,1984,9,12.8558272,16.532965942857142,False,46
1984-09-16,12205000,529.0,A,557.7142857142857,1984,9,14.9795872,15.792683885714284,False,47
1984-09-17,12205000,630.0,A,546.1428571428571,1984,9,17.839584,15.465018057142856,False,48
1984-09-18,12205000,675.0,A,551.7142857142857,1984,9,19.11384,15.622783085714284,False,49
1984-09-19,12205000,554.0,A,544.8571428571429,1984,9,15.6875072,15.428610742857144,False,50
1984-09-20,12205000,577.0,A,553.7142857142857,1984,9,16.3387936,15.679416685714283,False,51
1984-09-21,12205000,598.0,A,573.8571428571429,1984,9,16.9334464,16.249797942857143,False,52
1984-09-22,12205000,513.0,A,582.2857142857143,1984,9,14.5265184,16.488468114285716,False,53
1984-09-23,12205000,432.0,A,568.4285714285714,1984,9,12.232857599999999,16.096078171428573,False,54
1984-09-24,12205000,374.0,A,531.8571428571429,1984,9,10.5904832,15.060492342857144,False,55
1984-09-25,12205000,347.0,A,485.0,1984,9,9.8259296,13.733648,False,56
1984-09-26,12205000,320.0,A,451.57142857142856,1984,9,9.061376,12.787057828571427,False,57
1984-09-27,12205000,302.0,A,412.2857142857143,1984,9,8.551673599999999,11.674612114285713,False,58
1984-09-28,12205000,286.0,A,367.7142857142857,1984,9,8.0986048,10.412491885714285,False,59
1984-09-29,12205000,274.0,A,333.57142857142856,1984,9,7.7588032,9.445675428571429,False,60
1984-09-30,12205000,273.0,A,310.85714285714283,1984,9,7.7304864,8.802479542857142,False,61
1985-08-01,12205000,930.0,A,950.2857142857143,1985,8,26.334623999999998,26.909050514285717,False,1
1985-08-02,12205000,816.0,A,942.4285714285714,1985,8,23.1065088,26.68656137142857,False,2
1985-08-03,12205000,794.0,A,930.1428571428571,1985,8,22.4835392,26.338669257142858,False,3
1985-08-04,12205000,817.0,A,915.2857142857143,1985,8,23.1348256,25.917962514285716,False,4
1985-08-05,12205000,733.0,A,875.7142857142857,1985,8,20.7562144,24.797426285714284,False,5
1985-08-06,12205000,687.0,A,825.2857142857143,1985,8,19.4536416,23.369450514285717,False,6
1985-08-07,12205000,755.0,A,790.2857142857143,1985,8,21.379184,22.378362514285715,False,7
1985-08-08,12205000,743.0,A,763.5714285714286,1985,8,21.0393824,21.621899428571428,False,8
1985-08-09,12205000,652.0,A,740.1428571428571,1985,8,18.4625536,20.958477257142857,False,9
1985-08-10,12205000,615.0,A,714.5714285714286,1985,8,17.414832,20.234376228571428,False,10
1985-08-11,12205000,592.0,A,682.4285714285714,1985,8,16.7635456,19.32419337142857,False,11
1985-08-12,12205000,649.0,A,670.4285714285714,1985,8,18.3776032,18.984391771428573,False,12
1985-08-13,12205000,613.0,A,659.8571428571429,1985,8,17.3581984,18.685042742857142,False,13
1985-08-14,12205000,612.0,A,639.4285714285714,1985,8,17.3298816,18.10657097142857,False,14
1985-08-15,12205000,645.0,A,625.4285714285714,1985,8,18.264336,17.710135771428572,False,15
1985-08-16,12205000,626.0,A,621.7142857142857,1985,8,17.7263168,17.604959085714285,False,16
1985-08-17,12205000,650.0,A,626.7142857142857,1985,8,18.40592,17.746543085714283,False,17
1985-08-18,12205000,656.0,A,635.8571428571429,1985,8,18.5758208,18.005439542857143,False,18
1985-08-19,12205000,633.0,A,633.5714285714286,1985,8,17.9245344,17.940715428571426,False,19
1985-08-20,12205000,540.0,A,623.1428571428571,1985,8,15.291072,17.645411657142855,False,20
1985-08-21,12205000,471.0,A,603.0,1985,8,13.3372128,17.0750304,False,21
1985-08-22,12205000,461.0,A,576.7142857142857,1985,8,13.0540448,16.330703085714283,False,22
1985-08-23,12205000,503.0,A,559.1428571428571,1985,8,14.2433504,15.833136457142857,False,23
1985-08-24,12205000,602.0,A,552.2857142857143,1985,8,17.0467136,15.638964114285715,False,24
1985-08-25,12205000,617.0,A,546.7142857142857,1985,8,17.4714656,15.481199085714284,False,25
1985-08-26,12205000,550.0,A,534.8571428571429,1985,8,15.57424,15.145442742857144,False,26
1985-08-27,12205000,503.0,A,529.5714285714286,1985,8,14.2433504,14.995768228571428,False,27
1985-08-28,12205000,484.0,A,531.4285714285714,1985,8,13.7053312,15.048356571428572,False,28
1985-08-29,12205000,452.0,A,530.1428571428571,1985,8,12.7991936,15.011949257142856,False,29
1985-08-30,12205000,513.0,A,531.5714285714286,1985,8,14.5265184,15.052401828571428,False,30
1985-08-31,12205000,511.0,A,518.5714285714286,1985,8,14.469884799999999,14.684283428571428,False,31
1985-09-01,12205000,433.0,A,492.2857142857143,1985,9,12.2611744,13.939956114285714,False,32
1985-09-02,12205000,443.0,A,477.0,1985,9,12.5443424,13.5071136,False,33
1985-09-03,12205000,409.0,A,463.57142857142856,1985,9,11.581571199999999,13.126859428571429,False,34
1985-09-04,12205000,429.0,A,455.7142857142857,1985,9,12.1479072,12.904370285714286,False,35
1985-09-05,12205000,664.0,A,486.0,1985,9,18.8023552,13.7619648,False,36
1985-09-06,12205000,910.0,A,542.7142857142857,1985,9,25.768288,15.367931885714285,False,37
1985-09-07,12205000,625.0,A,559.0,1985,9,17.698,15.8290912,False,38
1985-09-08,12205000,465.0,A,563.5714285714286,1985,9,13.167311999999999,15.958539428571427,False,39
1985-09-09,12205000,400.0,A,557.4285714285714,1985,9,11.32672,15.784593371428572,False,40
1985-09-10,12205000,386.0,A,554.1428571428571,1985,9,10.930284799999999,15.691552457142857,False,41
1985-09-11,12205000,382.0,A,547.4285714285714,1985,9,10.8170176,15.50142537142857,False,42
1985-09-12,12205000,410.0,A,511.14285714285717,1985,9,11.609888,14.473930057142857,False,43
1985-09-13,12205000,400.0,A,438.2857142857143,1985,9,11.32672,12.410848914285713,False,44
1985-09-14,12205000,397.0,A,405.7142857142857,1985,9,11.2417696,11.488530285714285,False,45
1985-09-15,12205000,374.0,A,392.7142857142857,1985,9,10.5904832,11.120411885714287,False,46
1985-09-16,12205000,462.0,A,401.57142857142856,1985,9,13.0823616,11.371217828571428,False,47
1985-09-17,12205000,488.0,A,416.14285714285717,1985,9,13.818598399999999,11.783834057142858,False,48
1985-09-18,12205000,371.0,A,414.57142857142856,1985,9,10.5055328,11.739336228571428,False,49
1985-09-19,12205000,317.0,A,401.2857142857143,1985,9,8.9764256,11.363127314285714,False,50
1985-09-20,12205000,294.0,A,386.14285714285717,1985,9,8.3251392,10.934330057142859,False,51
1985-09-21,12205000,293.0,A,371.2857142857143,1985,9,8.2968224,10.513623314285715,False,52
1985-09-22,12205000,276.0,A,357.2857142857143,1985,9,7.8154368,10.117188114285714,False,53
1985-09-23,12205000,254.0,A,327.57142857142856,1985,9,7.1924672,9.275774628571428,False,54
1985-09-24,12205000,274.0,A,297.0,1985,9,7.7588032,8.4100896,False,55
1985-09-25,12205000,283.0,A,284.42857142857144,1985,9,8.0136544,8.054106971428572,False,56
1985-09-26,12205000,292.0,A,280.85714285714283,1985,9,8.2685056,7.952975542857142,False,57
1985-09-27,12205000,253.0,A,275.0,1985,9,7.1641504,7.78712,False,58
1985-09-28,12205000,222.0,A,264.85714285714283,1985,9,6.2863296,7.499906742857142,False,59
1985-09-29,12205000,206.0,A,254.85714285714286,1985,9,5.8332608,7.216738742857143,False,60
1985-09-30,12205000,198.0,A,246.85714285714286,1985,9,5.6067264,6.990204342857143,False,61
1986-08-01,12205000,862.0,A,801.5714285714286,1986,8,24.4090816,22.697937828571426,False,1
1986-08-02,12205000,980.0,A,809.4285714285714,1986,8,27.750464,22.920426971428572,False,2
1986-08-03,12205000,1040.0,A,838.7142857142857,1986,8,29.449472,23.749704685714285,False,3
1986-08-04,12205000,971.0,A,864.2857142857143,1986,8,27.4956128,24.473805714285714,False,4
1986-08-05,12205000,943.0,A,892.2857142857143,1986,8,26.702742399999998,25.266676114285715,False,5
1986-08-06,12205000,929.0,A,924.1428571428571,1986,8,26.3063072,26.168768457142857,False,6
1986-08-07,12205000,970.0,A,956.4285714285714,1986,8,27.467296,27.08299657142857,False,7
1986-08-08,12205000,1060.0,A,984.7142857142857,1986,8,30.015808,27.883957485714284,False,8
1986-08-09,12205000,1090.0,A,1000.4285714285714,1986,8,30.865312,28.328935771428572,False,9
1986-08-10,12205000,1080.0,A,1006.1428571428571,1986,8,30.582144,28.490746057142857,False,10
1986-08-11,12205000,914.0,A,998.0,1986,8,25.8815552,28.2601664,False,11
1986-08-12,12205000,836.0,A,982.7142857142857,1986,8,23.6728448,27.827323885714286,False,12
1986-08-13,12205000,880.0,A,975.7142857142857,1986,8,24.918784,27.629106285714283,False,13
1986-08-14,12205000,912.0,A,967.4285714285714,1986,8,25.8249216,27.394481371428572,False,14
1986-08-15,12205000,821.0,A,933.2857142857143,1986,8,23.2480928,26.427664914285714,False,15
1986-08-16,12205000,703.0,A,878.0,1986,8,19.9067104,24.8621504,False,16
1986-08-17,12205000,660.0,A,818.0,1986,8,18.689087999999998,23.163142399999998,False,17
1986-08-18,12205000,646.0,A,779.7142857142857,1986,8,18.2926528,22.079013485714285,False,18
1986-08-19,12205000,660.0,A,754.5714285714286,1986,8,18.689087999999998,21.367048228571427,False,19
1986-08-20,12205000,667.0,A,724.1428571428571,1986,8,18.8873056,20.505408457142856,False,20
1986-08-21,12205000,706.0,A,694.7142857142857,1986,8,19.9916608,19.672085485714284,False,21
1986-08-22,12205000,704.0,A,678.0,1986,8,19.9350272,19.1987904,False,22
1986-08-23,12205000,679.0,A,674.5714285714286,1986,8,19.2271072,19.10170422857143,False,23
1986-08-24,12205000,642.0,A,672.0,1986,8,18.1793856,19.0288896,False,24
1986-08-25,12205000,662.0,A,674.2857142857143,1986,8,18.7457216,19.093613714285716,False,25
1986-08-26,12205000,756.0,A,688.0,1986,8,21.4075008,19.4819584,False,26
1986-08-27,12205000,834.0,A,711.8571428571429,1986,8,23.6162112,20.157516342857143,False,27
1986-08-28,12205000,954.0,A,747.2857142857143,1986,8,27.0142272,21.160740114285716,False,28
1986-08-29,12205000,892.0,A,774.1428571428571,1986,8,25.2585856,21.921248457142855,False,29
1986-08-30,12205000,770.0,A,787.1428571428571,1986,8,21.803936,22.289366857142856,False,30
1986-08-31,12205000,693.0,A,794.4285714285714,1986,8,19.623542399999998,22.49567497142857,False,31
1986-09-01,12205000,642.0,A,791.5714285714286,1986,9,18.1793856,22.414769828571426,False,32
1986-09-02,12205000,698.0,A,783.2857142857143,1986,9,19.7651264,22.180144914285716,False,33
1986-09-03,12205000,715.0,A,766.2857142857143,1986,9,20.246512,21.698759314285716,False,34
1986-09-04,12205000,684.0,A,727.7142857142857,1986,9,19.3686912,20.606539885714284,False,35
1986-09-05,12205000,619.0,A,688.7142857142857,1986,9,17.5280992,19.502184685714283,False,36
1986-09-06,12205000,611.0,A,666.0,1986,9,17.3015648,18.8589888,False,37
1986-09-07,12205000,577.0,A,649.4285714285714,1986,9,16.3387936,18.38973897142857,False,38
1986-09-08,12205000,512.0,A,630.8571428571429,1986,9,14.4982016,17.863855542857145,False,39
1986-09-09,12205000,462.0,A,597.1428571428571,1986,9,13.0823616,16.909174857142855,False,40
1986-09-10,12205000,549.0,A,573.4285714285714,1986,9,15.545923199999999,16.23766217142857,False,41
1986-09-11,12205000,444.0,A,539.1428571428571,1986,9,12.5726592,15.266800457142857,False,42
1986-09-12,12205000,385.0,A,505.7142857142857,1986,9,10.901968,14.320210285714285,False,43
1986-09-13,12205000,367.0,A,470.85714285714283,1986,9,10.3922656,13.333167542857142,False,44
1986-09-14,12205000,362.0,A,440.14285714285717,1986,9,10.2506816,12.463437257142857,False,45
1986-09-15,12205000,330.0,A,414.14285714285717,1986,9,9.344543999999999,11.727200457142859,False,46
1986-09-16,12205000,310.0,A,392.42857142857144,1986,9,8.778208,11.112321371428571,False,47
1986-09-17,12205000,290.0,A,355.42857142857144,1986,9,8.211872,10.064599771428572,False,48
1986-09-18,12205000,280.0,A,332.0,1986,9,7.928704,9.4011776,False,49
1986-09-19,12205000,312.0,A,321.57142857142856,1986,9,8.8348416,9.105873828571427,False,50
1986-09-20,12205000,293.0,A,311.0,1986,9,8.2968224,8.8065248,False,51
1986-09-21,12205000,279.0,A,299.14285714285717,1986,9,7.9003872,8.470768457142858,False,52
1986-09-22,12205000,276.0,A,291.42857142857144,1986,9,7.8154368,8.252324571428572,False,53
1986-09-23,12205000,723.0,A,350.42857142857144,1986,9,20.4730464,9.923015771428572,False,54
1986-09-24,12205000,697.0,A,408.57142857142856,1986,9,19.7368096,11.569435428571428,False,55
1986-09-25,12205000,392.0,A,424.57142857142856,1986,9,11.1001856,12.022504228571428,False,56
1986-09-26,12205000,315.0,A,425.0,1986,9,8.919792,12.03464,False,57
1986-09-27,12205000,384.0,A,438.0,1986,9,10.8736512,12.4027584,False,58
1986-09-28,12205000,384.0,A,453.0,1986,9,10.8736512,12.8275104,False,59
1986-09-29,12205000,563.0,A,494.0,1986,9,15.9423584,13.9884992,False,60
1986-09-30,12205000,598.0,A,476.14285714285717,1986,9,16.9334464,13.482842057142857,False,61
1987-08-01,12205000,562.0,A,701.5714285714286,1987,8,15.9140416,19.866257828571428,False,1
1987-08-02,12205000,552.0,A,670.5714285714286,1987,8,15.6308736,18.98843702857143,False,2
1987-08-03,12205000,627.0,A,640.8571428571429,1987,8,17.7546336,18.147023542857145,False,3
1987-08-04,12205000,678.0,A,631.5714285714286,1987,8,19.1987904,17.88408182857143,False,4
1987-08-05,12205000,641.0,A,619.8571428571429,1987,8,18.1510688,17.552370742857143,False,5
1987-08-06,12205000,624.0,A,614.4285714285714,1987,8,17.6696832,17.398650971428573,False,6
1987-08-07,12205000,696.0,A,625.7142857142857,1987,8,19.7084928,17.718226285714284,False,7
1987-08-08,12205000,763.0,A,654.4285714285714,1987,8,21.6057184,18.531322971428573,False,8
1987-08-09,12205000,818.0,A,692.4285714285714,1987,8,23.163142399999998,19.60736137142857,False,9
1987-08-10,12205000,718.0,A,705.4285714285714,1987,8,20.3314624,19.97547977142857,False,10
1987-08-11,12205000,608.0,A,695.4285714285714,1987,8,17.2166144,19.69231177142857,False,11
1987-08-12,12205000,574.0,A,685.8571428571429,1987,8,16.2538432,19.421279542857143,False,12
1987-08-13,12205000,582.0,A,679.8571428571429,1987,8,16.4803776,19.251378742857142,False,13
1987-08-14,12205000,571.0,A,662.0,1987,8,16.1688928,18.7457216,False,14
1987-08-15,12205000,580.0,A,635.8571428571429,1987,8,16.423744,18.005439542857143,False,15
1987-08-16,12205000,526.0,A,594.1428571428571,1987,8,14.8946368,16.824224457142854,False,16
1987-08-17,12205000,463.0,A,557.7142857142857,1987,8,13.1106784,15.792683885714284,False,17
1987-08-18,12205000,465.0,A,537.2857142857143,1987,8,13.167311999999999,15.214212114285715,False,18
1987-08-19,12205000,487.0,A,524.8571428571429,1987,8,13.7902816,14.862274742857144,False,19
1987-08-20,12205000,469.0,A,508.7142857142857,1987,8,13.2805792,14.405160685714286,False,20
1987-08-21,12205000,422.0,A,487.42857142857144,1987,8,11.9496896,13.802417371428572,False,21
1987-08-22,12205000,434.0,A,466.57142857142856,1987,8,12.2894912,13.211809828571427,False,22
1987-08-23,12205000,501.0,A,463.0,1987,8,14.1867168,13.1106784,False,23
1987-08-24,12205000,525.0,A,471.85714285714283,1987,8,14.86632,13.361484342857143,False,24
1987-08-25,12205000,534.0,A,481.7142857142857,1987,8,15.1211712,13.640607085714286,False,25
1987-08-26,12205000,533.0,A,488.2857142857143,1987,8,15.0928544,13.826688914285715,False,26
1987-08-27,12205000,536.0,A,497.85714285714283,1987,8,15.1778048,14.097721142857141,False,27
1987-08-28,12205000,552.0,A,516.4285714285714,1987,8,15.6308736,14.623604571428572,False,28
1987-08-29,12205000,504.0,A,526.4285714285714,1987,8,14.2716672,14.906772571428572,False,29
1987-08-30,12205000,548.0,A,533.1428571428571,1987,8,15.5176064,15.096899657142856,False,30
1987-08-31,12205000,599.0,A,543.7142857142857,1987,8,16.9617632,15.396248685714284,False,31
1987-09-01,12205000,680.0,A,564.5714285714286,1987,9,19.255424,15.986856228571428,False,32
1987-09-02,12205000,765.0,A,597.7142857142857,1987,9,21.662352,16.925355885714286,False,33
1987-09-03,12205000,546.0,A,599.1428571428571,1987,9,15.4609728,16.965808457142856,False,34
1987-09-04,12205000,479.0,A,588.7142857142857,1987,9,13.5637472,16.670504685714285,False,35
1987-09-05,12205000,529.0,A,592.2857142857143,1987,9,14.9795872,16.771636114285716,False,36
1987-09-06,12205000,554.0,A,593.1428571428571,1987,9,15.6875072,16.795907657142855,False,37
1987-09-07,12205000,555.0,A,586.8571428571429,1987,9,15.715824,16.617916342857143,False,38
1987-09-08,12205000,502.0,A,561.4285714285714,1987,9,14.2150336,15.897860571428572,False,39
1987-09-09,12205000,497.0,A,523.1428571428571,1987,9,14.0734496,14.813731657142856,False,40
1987-09-10,12205000,562.0,A,525.4285714285714,1987,9,15.9140416,14.878455771428571,False,41
1987-09-11,12205000,562.0,A,537.2857142857143,1987,9,15.9140416,15.214212114285715,False,42
1987-09-12,12205000,506.0,A,534.0,1987,9,14.3283008,15.1211712,False,43
1987-09-13,12205000,445.0,A,518.4285714285714,1987,9,12.600976,14.680238171428572,False,44
1987-09-14,12205000,562.0,A,519.4285714285714,1987,9,15.9140416,14.70855497142857,False,45
1987-09-15,12205000,678.0,A,544.5714285714286,1987,9,19.1987904,15.420520228571428,False,46
1987-09-16,12205000,432.0,A,535.2857142857143,1987,9,12.232857599999999,15.157578514285715,False,47
1987-09-17,12205000,339.0,A,503.42857142857144,1987,9,9.5993952,14.255486171428572,False,48
1987-09-18,12205000,300.0,A,466.0,1987,9,8.49504,13.1956288,False,49
1987-09-19,12205000,290.0,A,435.14285714285717,1987,9,8.211872,12.321853257142857,False,50
1987-09-20,12205000,350.0,A,421.57142857142856,1987,9,9.91088,11.937553828571428,False,51
1987-09-21,12205000,429.0,A,402.57142857142856,1987,9,12.1479072,11.399534628571429,False,52
1987-09-22,12205000,454.0,A,370.57142857142856,1987,9,12.8558272,10.493397028571428,False,53
1987-09-23,12205000,426.0,A,369.7142857142857,1987,9,12.0629568,10.469125485714287,False,54
1987-09-24,12205000,388.0,A,376.7142857142857,1987,9,10.9869184,10.667343085714286,False,55
1987-09-25,12205000,361.0,A,385.42857142857144,1987,9,10.2223648,10.914103771428572,False,56
1987-09-26,12205000,377.0,A,397.85714285714283,1987,9,10.6754336,11.266041142857143,False,57
1987-09-27,12205000,274.0,A,387.0,1987,9,7.7588032,10.9586016,False,58
1987-09-28,12205000,246.0,A,360.85714285714283,1987,9,6.9659328,10.218319542857142,False,59
1987-09-29,12205000,292.0,A,337.7142857142857,1987,9,8.2685056,9.562987885714286,False,60
1987-09-30,12205000,322.0,A,322.85714285714283,1987,9,9.1180096,9.142281142857142,False,61
1988-08-01,12205000,849.0,A,1050.5714285714287,1988,8,24.0409632,29.74882102857143,False,1
1988-08-02,12205000,778.0,A,977.4285714285714,1988,8,22.0304704,27.677649371428572,False,2
1988-08-03,12205000,863.0,A,923.5714285714286,1988,8,24.4373984,26.15258742857143,False,3
1988-08-04,12205000,917.0,A,907.4285714285714,1988,8,25.9665056,25.695473371428573,False,4
1988-08-05,12205000,883.0,A,895.5714285714286,1988,8,25.0037344,25.359717028571428,False,5
1988-08-06,12205000,742.0,A,855.8571428571429,1988,8,21.0110656,24.235135542857144,False,6
1988-08-07,12205000,644.0,A,810.8571428571429,1988,8,18.2360192,22.960879542857143,False,7
1988-08-08,12205000,668.0,A,785.0,1988,8,18.9156224,22.228688,False,8
1988-08-09,12205000,749.0,A,780.8571428571429,1988,8,21.209283199999998,22.111375542857143,False,9
1988-08-10,12205000,715.0,A,759.7142857142857,1988,8,20.246512,21.512677485714285,False,10
1988-08-11,12205000,716.0,A,731.0,1988,8,20.274828799999998,20.6995808,False,11
1988-08-12,12205000,767.0,A,714.4285714285714,1988,8,21.7189856,20.23033097142857,False,12
1988-08-13,12205000,740.0,A,714.1428571428571,1988,8,20.954432,20.222240457142856,False,13
1988-08-14,12205000,674.0,A,718.4285714285714,1988,8,19.0855232,20.34359817142857,False,14
1988-08-15,12205000,614.0,A,710.7142857142857,1988,8,17.386515199999998,20.125154285714284,False,15
1988-08-16,12205000,728.0,A,707.7142857142857,1988,8,20.6146304,20.040203885714284,False,16
1988-08-17,12205000,760.0,A,714.1428571428571,1988,8,21.520768,20.222240457142856,False,17
1988-08-18,12205000,681.0,A,709.1428571428571,1988,8,19.2837408,20.080656457142855,False,18
1988-08-19,12205000,585.0,A,683.1428571428571,1988,8,16.565328,19.344419657142858,False,19
1988-08-20,12205000,543.0,A,655.0,1988,8,15.3760224,18.547504,False,20
1988-08-21,12205000,490.0,A,628.7142857142857,1988,8,13.875232,17.803176685714284,False,21
1988-08-22,12205000,528.0,A,616.4285714285714,1988,8,14.9512704,17.45528457142857,False,22
1988-08-23,12205000,659.0,A,606.5714285714286,1988,8,18.6607712,17.176161828571427,False,23
1988-08-24,12205000,776.0,A,608.8571428571429,1988,8,21.9738368,17.240885942857144,False,24
1988-08-25,12205000,755.0,A,619.4285714285714,1988,8,21.379184,17.54023497142857,False,25
1988-08-26,12205000,654.0,A,629.2857142857143,1988,8,18.5191872,17.819357714285715,False,26
1988-08-27,12205000,697.0,A,651.2857142857143,1988,8,19.7368096,18.442327314285716,False,27
1988-08-28,12205000,747.0,A,688.0,1988,8,21.1526496,19.4819584,False,28
1988-08-29,12205000,725.0,A,716.1428571428571,1988,8,20.52968,20.278874057142858,False,29
1988-08-30,12205000,563.0,A,702.4285714285714,1988,8,15.9423584,19.89052937142857,False,30
1988-08-31,12205000,484.0,A,660.7142857142857,1988,8,13.7053312,18.709314285714285,False,31
1988-09-01,12205000,514.0,A,626.2857142857143,1988,9,14.5548352,17.734407314285715,False,32
1988-09-02,12205000,649.0,A,625.5714285714286,1988,9,18.3776032,17.714181028571428,False,33
1988-09-03,12205000,701.0,A,626.1428571428571,1988,9,19.8500768,17.730362057142855,False,34
1988-09-04,12205000,765.0,A,628.7142857142857,1988,9,21.662352,17.803176685714284,False,35
1988-09-05,12205000,754.0,A,632.8571428571429,1988,9,21.3508672,17.920489142857143,False,36
1988-09-06,12205000,652.0,A,645.5714285714286,1988,9,18.4625536,18.280517028571428,False,37
1988-09-07,12205000,600.0,A,662.1428571428571,1988,9,16.99008,18.749766857142856,False,38
1988-09-08,12205000,425.0,A,649.4285714285714,1988,9,12.03464,18.38973897142857,False,39
1988-09-09,12205000,367.0,A,609.1428571428571,1988,9,10.3922656,17.248976457142856,False,40
1988-09-10,12205000,315.0,A,554.0,1988,9,8.919792,15.6875072,False,41
1988-09-11,12205000,286.0,A,485.57142857142856,1988,9,8.0986048,13.749829028571428,False,42
1988-09-12,12205000,326.0,A,424.42857142857144,1988,9,9.2312768,12.018458971428572,False,43
1988-09-13,12205000,423.0,A,391.7142857142857,1988,9,11.9780064,11.092095085714286,False,44
1988-09-14,12205000,448.0,A,370.0,1988,9,12.6859264,10.477216,False,45
1988-09-15,12205000,408.0,A,367.57142857142856,1988,9,11.5532544,10.408446628571427,False,46
1988-09-16,12205000,337.0,A,363.2857142857143,1988,9,9.5427616,10.287088914285714,False,47
1988-09-17,12205000,280.0,A,358.2857142857143,1988,9,7.928704,10.145504914285715,False,48
1988-09-18,12205000,249.0,A,353.0,1988,9,7.0508831999999995,9.9958304,False,49
1988-09-19,12205000,437.0,A,368.85714285714283,1988,9,12.374441599999999,10.444853942857142,False,50
